"mes_id","geo_id","cat_id","cat_name","cat_lbl","lvl_name","lvl_id","smooth"
889,7,137,"State x Census Tract",NA,NA,NA,0
890,2,2,"State x County",NA,NA,NA,0
890,7,137,"State x Census Tract",NA,NA,NA,0
891,2,2,"State x County",NA,NA,NA,0
891,7,137,"State x Census Tract",NA,NA,NA,0
892,2,2,"State x County",NA,NA,NA,0
914,2,2,"State x County",NA,NA,NA,0
915,2,2,"State x County",NA,NA,NA,0
916,2,2,"State x County",NA,NA,NA,0
917,2,2,"State x County",NA,NA,NA,0
919,2,2,"State x County",NA,NA,NA,0
920,2,2,"State x County",NA,NA,NA,0
921,2,2,"State x County",NA,NA,NA,0
927,2,2,"State x County",NA,NA,NA,0
929,2,2,"State x County",NA,NA,NA,0
